data;codcli;Vendedor;produto;des_cat_pro;produto;origem;peso_liquido;valor_total;movimento
10/11/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7680;8448;ENTRADA
10/11/2022;5852;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4790;5029,5;ENTRADA
05/10/2022;5899;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;110;165;ENTRADA
05/10/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3460;4844;ENTRADA
10/11/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;800;880;ENTRADA
10/11/2022;6506;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;216;ENTRADA
10/11/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2860;3003;ENTRADA
10/11/2022;1487;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1660;1743;ENTRADA
10/11/2022;2599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4450;5117,5;ENTRADA
10/11/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;30625;43487,5;SAIDA
10/12/2022;4053;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16100;16905;ENTRADA
11/01/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19080;24804;ENTRADA
11/01/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10600;11660;ENTRADA
11/01/2023;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2320;2436;ENTRADA
11/01/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14760;19188;ENTRADA
11/01/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16030;20839;ENTRADA
11/01/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18490;24037;ENTRADA
11/01/2023;356;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1340;1,34;ENTRADA
11/01/2023;1409;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1150;1035;ENTRADA
11/01/2023;6122;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1780;1869;ENTRADA
11/01/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18170;23621;ENTRADA
11/01/2023;6557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;520;520;ENTRADA
11/01/2023;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7080;7788;ENTRADA
11/10/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;154;184,8;ENTRADA
11/10/2022;5832;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1200;1380;ENTRADA
11/10/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3560;4984;ENTRADA
11/10/2022;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;840;1134;ENTRADA
11/10/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2480;3348;ENTRADA
11/10/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1299;1818,6;ENTRADA
11/10/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1980;2673;ENTRADA
11/10/2022;4234;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1310;1768,5;ENTRADA
11/10/2022;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;329;444,15;ENTRADA
11/10/2022;5623;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1090;1308;ENTRADA
11/10/2022;6375;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;395;474;ENTRADA
11/10/2022;6070;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2680;3618;ENTRADA
11/10/2022;2751;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;640;864;ENTRADA
11/10/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1670;2004;ENTRADA
11/10/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;855;1197;ENTRADA
11/10/2022;1039;Vendedor M;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2430;3523,5;SAIDA
11/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;28663.5;46721,51;SAIDA
11/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;34525.4;56276,4;SAIDA
11/11/2022;925;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5510;5785,5;ENTRADA
11/11/2022;6246;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;297;ENTRADA
11/11/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1250;1312,5;ENTRADA
11/11/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6140;6754;ENTRADA
11/11/2022;1071;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2670;2403;ENTRADA
11/11/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;31825.7;45192,49;SAIDA
13/02/2023;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2320;2668;ENTRADA
27/01/2023;4234;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1110;1276,5;ENTRADA
27/01/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3180;3657;ENTRADA
27/01/2023;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1780;1958;ENTRADA
27/01/2023;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9280;10208;ENTRADA
28/02/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14940;21663;ENTRADA
28/02/2023;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1110;1276,5;ENTRADA
12/09/2022;6446;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;260;312;ENTRADA
12/09/2022;812;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1250;1687,5;ENTRADA
12/09/2022;5184;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;530;795;ENTRADA
12/09/2022;946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2140;2461;ENTRADA
12/09/2022;4223;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1960;2548;ENTRADA
12/09/2022;6446;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;300;360;ENTRADA
12/09/2022;5803;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;396;ENTRADA
12/09/2022;5779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;156;ENTRADA
12/09/2022;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1100;1595;ENTRADA
12/09/2022;5790;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;247;296,4;ENTRADA
12/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18940;28410;ENTRADA
12/09/2022;6445;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3050;3050;ENTRADA
12/09/2022;544;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;160;224;ENTRADA
12/09/2022;5289;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;960;1104;ENTRADA
12/12/2022;6538;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;297;ENTRADA
12/12/2022;6092;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;179;161,1;ENTRADA
12/12/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;500;550;ENTRADA
12/12/2022;2688;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1530;1606,5;ENTRADA
12/12/2022;6110;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1170;1170;ENTRADA
12/12/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;178540;253526,8;ENTRADA
12/12/2022;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4640;5104;ENTRADA
12/12/2022;4306;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;204;ENTRADA
12/12/2022;14;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4570;4798,5;ENTRADA
13/01/2023;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;460;483;ENTRADA
13/01/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;79;82,95;ENTRADA
13/01/2023;5623;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1650;1815;ENTRADA
13/01/2023;5479;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;252;264,6;ENTRADA
13/01/2023;14;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2900;3045;ENTRADA
13/01/2023;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6010;6611;ENTRADA
13/01/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;890;934,5;ENTRADA
13/09/2022;5290;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;680;816;ENTRADA
13/09/2022;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;520;728;ENTRADA
13/09/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2080;2912;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;23540;35310;ENTRADA
13/09/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;470;634,5;ENTRADA
13/09/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2550;3442,5;ENTRADA
13/09/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4740;6399;ENTRADA
13/09/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4070;5494,5;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19110;28665;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14950;22425;ENTRADA
13/09/2022;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;580,5;ENTRADA
13/09/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1840;2576;ENTRADA
13/09/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16860;24447;ENTRADA
13/09/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;550;742,5;ENTRADA
13/09/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1370;1918;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;15820;23730;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16870;25305;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19220;28830;ENTRADA
13/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;28580;42870;ENTRADA
13/10/2022;6232;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8410;10933;ENTRADA
13/10/2022;112;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;610;701,5;ENTRADA
13/10/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2390;2748,5;ENTRADA
13/10/2022;6232;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;15710;20423;ENTRADA
13/10/2022;1897;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;310;325,5;ENTRADA
13/10/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;13240;18536;ENTRADA
13/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;33833.6;54133,76;SAIDA
13/12/2022;3726;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;117;ENTRADA
13/12/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16410;20512,5;ENTRADA
13/12/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16290;20362,5;ENTRADA
13/12/2022;6342;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1800;1890;ENTRADA
13/12/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4080;4488;ENTRADA
13/12/2022;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;216;ENTRADA
13/12/2022;6526;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;28420;31262;ENTRADA
13/12/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10690;11759;ENTRADA
13/12/2022;5803;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;297;ENTRADA
13/12/2022;6188;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;450;405;ENTRADA
13/12/2022;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;106;95,4;ENTRADA
13/12/2022;6542;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;24;21,6;ENTRADA
13/12/2022;270;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1525;1677,5;ENTRADA
14/09/2022;6;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1670;2254,5;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17210;25815;ENTRADA
14/09/2022;5794;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;590;826;ENTRADA
14/09/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;334;450,9;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;27710;41565;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17000;25500;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18170;27255;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18380;27570;ENTRADA
14/09/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7530;10542;ENTRADA
14/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18550;27825;ENTRADA
14/09/2022;4426;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1020;1224;ENTRADA
14/09/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1300;1755;ENTRADA
14/09/2022;5330;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1210;1633,5;ENTRADA
14/09/2022;4800;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3060;3519;ENTRADA
14/10/2022;5930;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;340;408;ENTRADA
14/10/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1590;1908;ENTRADA
14/10/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10820;12984;ENTRADA
14/10/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;905;1040,75;ENTRADA
14/10/2022;2599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2490;3361,5;ENTRADA
14/11/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12930;14223;ENTRADA
14/11/2022;5803;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;670;603;ENTRADA
14/11/2022;6405;Vendedor L;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;850;850;ENTRADA
14/11/2022;6423;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6230;7164,5;ENTRADA
14/11/2022;3117;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;189;ENTRADA
14/11/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3330;3996;ENTRADA
14/11/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5230;5753;ENTRADA
14/11/2022;1039;Vendedor M;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2460;3075;SAIDA
15/09/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;22460;33690;ENTRADA
15/09/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1880;2538;ENTRADA
15/09/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2170;3038;ENTRADA
15/09/2022;6150;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;530;742;ENTRADA
15/09/2022;2994;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;735;992,25;ENTRADA
15/09/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3410;4603,5;ENTRADA
15/09/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12840;17976;ENTRADA
15/09/2022;356;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;310;0,03;ENTRADA
15/09/2022;6192;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4230;5710,5;ENTRADA
15/09/2022;55;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1660;2324;ENTRADA
15/12/2022;1083;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;297;ENTRADA
15/12/2022;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;41;43,05;ENTRADA
15/12/2022;6423;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7660;8043;ENTRADA
15/12/2022;268;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2170;1844,5;ENTRADA
15/12/2022;5894;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;387;ENTRADA
15/12/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;230;264,5;ENTRADA
15/12/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7160;7518;ENTRADA
15/12/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4800;5280;ENTRADA
15/12/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4990;5239,5;ENTRADA
15/12/2022;2855;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;265;238,5;ENTRADA
15/12/2022;3050;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2030;1725,5;ENTRADA
15/12/2022;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;180;189;ENTRADA
15/12/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;780;858;ENTRADA
15/12/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11070;12177;ENTRADA
15/12/2022;6070;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2140;2247;ENTRADA
15/12/2022;6;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1210;1270,5;ENTRADA
16/01/2023;5670;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2450;2572,5;ENTRADA
16/01/2023;5241;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;136,5;ENTRADA
16/01/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6460;7429;ENTRADA
16/01/2023;2751;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1160;1334;ENTRADA
16/01/2023;5864;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;189;ENTRADA
16/01/2023;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;970;1018,5;ENTRADA
16/01/2023;4714;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;670;670;ENTRADA
16/01/2023;1095;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;351;315,9;ENTRADA
16/01/2023;4204;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11540;13271;ENTRADA
16/01/2023;4204;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10550;12132,5;ENTRADA
16/01/2023;198;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;293;307,65;ENTRADA
16/01/2023;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2640;2772;ENTRADA
16/01/2023;6436;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1661;1993,2;ENTRADA
16/09/2022;4461;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1125;1350;ENTRADA
16/09/2022;5468;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1830;2562;ENTRADA
16/09/2022;3614;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;320;448;ENTRADA
16/09/2022;5874;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2150;2472,5;ENTRADA
16/09/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5550;7492,5;ENTRADA
16/09/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;780;1092;ENTRADA
16/09/2022;3303;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;530;742;ENTRADA
16/09/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1320;1848;ENTRADA
16/09/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2220;3108;ENTRADA
16/09/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5140;7196;ENTRADA
16/09/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2330;3145,5;ENTRADA
16/09/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1450;2030;ENTRADA
16/09/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1390;1876,5;ENTRADA
16/09/2022;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3310;4634;ENTRADA
16/11/2022;4053;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6460;6783;ENTRADA
16/11/2022;6467;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2580;2322;ENTRADA
16/11/2022;4961;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;960;1056;ENTRADA
16/11/2022;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4150;4565;ENTRADA
16/11/2022;5639;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;890;979;ENTRADA
16/11/2022;4578;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;189;ENTRADA
16/11/2022;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;300;315;ENTRADA
16/11/2022;5332;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;620;558;ENTRADA
16/11/2022;812;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1450;1522,5;ENTRADA
16/12/2022;112;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;681;715,05;ENTRADA
16/12/2022;6122;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1760;1848;ENTRADA
